event_id,busines_obrazovanie,teatr_kino,tanci_balli,vecherinki_shou,vistavki_tvorchestvo,umor,koncerti_festivali,moda,igri_kvesti,romantika,activniy_otdih
466984f0-a699-426a-9ffc-f0d193f63080,,,,,,,1.0,,,,
3085a474-c4e3-49de-bb60-7c49ea0ff5c4,,,,,,,1.0,,,,
5fb6fdad-89be-462f-a820-adf5c4fc570b,,,,,1.0,,,,,,
21e45e00-65da-4377-a285-9181a28607d3,,,,,,,1.0,,,,
64e89de9-cbe3-421d-8b7e-89cdabfde8ac,,,,,1.0,,,,,,
fc1c8fdd-1cac-40a0-babf-873e2c755f73,,,,,1.0,,,,,,
fb391f30-eb56-455d-89c3-fce00852cae1,,,,1.0,,,,,,,
488af2aa-6e5d-429e-b846-686a234e666f,,,,,,,1.0,,,,
433ca4dd-aea9-4f40-9aed-8118e18a70df,,,,,,,1.0,,,,
96814458-92df-45ed-ab8a-bc5d9c238af4,,,,,,,1.0,,,,
2d23eae1-9826-49a0-b191-25ac0cf47540,,,,,,,1.0,,,,
3960b02b-b0de-4d07-b790-4cbe4bc7e9e3,1.0,,,,,,,,,,
fa418099-b4e3-4ee6-a2cb-d1f845998d4e,,,,1.0,,,1.0,,,,
6693c726-4cc9-4eea-b62e-9ea426efac01,,,,,,,1.0,,,,
660bd691-e215-40a1-af22-4e88e31a1f2d,,,,,,,1.0,,,,
29b0a13a-d0fa-4281-96ad-088f1753d20c,,,,,,,1.0,,,,
be2b327c-dae9-474e-8c84-a7e866b56e06,,,,1.0,,,1.0,,,,
2aa2f86a-d7f8-441e-8fcb-15f09d94005d,,,,,,,1.0,,,,
cfdb4648-08f7-46fa-b077-ffc22e4c5434,,,,,,,1.0,,,,
5a1fb131-73c8-4c09-bc37-86afcbea4ede,1.0,,,,,,,,,,
631582db-d36a-45cf-9e3d-312f96301a3d,1.0,,,,1.0,,,,,,
d05c3b93-dff6-4471-85a7-608a90856a84,,1.0,,,,,,,,,
0bb6cc2b-37d0-4d6e-b3f6-da4a022628d4,,1.0,,,,,,,,,
812ebead-7846-4c4e-9229-fde75cf4e140,,,,,1.0,,,,,,
4879e4f4-f800-4af6-89f2-b07658bc6807,,1.0,,,,,,,,,
c44f5415-cba9-457c-8d52-d9c2cbecdaeb,,,,,1.0,,,,,,
2c2cdf24-3d7e-48b5-aa7f-06fdb11843a1,,1.0,,,,,1.0,,,,
a73c9e4d-10d9-42b9-b90f-816730e5d002,,,,,1.0,,,,,,
5b75682b-c403-4ad3-9377-85167ef03451,,,,,,,,,,,
475120c2-89fa-4c1a-9988-242fd772b761,,,,,,,,,1.0,,
bb0a95ab-b32a-4aa6-909e-31903c62230d,,,,,,,1.0,,,,
500e3a90-377f-42bd-b408-66c38cba7c4c,1.0,,,,,,,,,,
750b6856-df3f-4822-92fb-22da4c12aa1b,1.0,,,,,,,,,,
bc7cbf37-23a6-4eaf-bef9-40ce846fe319,1.0,,,,,,,,,,
3ba4e0ad-f01b-4cd8-885e-f7c9f9b9733e,,,,,,,1.0,,,,
cef74c37-c312-4ac3-901b-ef7687a21102,1.0,,,,,,,,,,
f7652ce6-9413-45e3-bab2-8fc62d781bc3,1.0,,,,,,,,,,
e5c3877e-2028-416b-8e23-d9570c05470a,,,,,,,1.0,,,,
25375228-002f-44f4-b611-86d87a09adef,1.0,,,,,,,,,,
8ddec35b-2c14-45c6-a2e7-5a7e6f9237f6,1.0,,,,,,,,,,
48c92b97-c2c1-417b-8b27-3b2e66aa7abb,1.0,,,,,,,,,,
5d1f7d44-e8ca-40d9-85dd-baafbd453a9c,1.0,,,,,,,,,,
d24454c2-2729-46bc-be4a-58386649f519,,,,,,,1.0,,,,
192bcbb8-7051-4fa9-9ebc-58f661c91f27,1.0,,1.0,,,,,,,,
f3def9d1-cc9a-4bda-bd33-f04a7a7c677b,1.0,,,,,,,,,,
4abb6935-9241-40fa-8911-0deb59a20c7c,,,,,,,1.0,,,,
de00579f-cad6-4e9e-b3ed-c7accba9b7bc,,,,,,,,,,,
a4116c73-61d5-41b1-9389-6129c99c9cdd,,,,,,,,,,,
42025022-570f-4e10-88d8-1d7fbef79f70,,,,,,,,,,,
bcc40e1d-5e87-4951-ae51-fbd0d26429c3,,,,,,,,,,,
0c2001b7-6f85-4416-ad1a-8fe6b974d9d0,,,,,,,,,,,
280d12e5-2b3c-4d83-b405-2846698e63ad,,,,,,,1.0,,,,
9cd3ce98-0361-4e3b-93d7-22665519cb43,,,,,,,1.0,,,,
de4ab656-913c-4028-ba2a-14805ea62fc9,,,,,,,1.0,,,,
90c031e2-ccd8-4f88-82b7-2bf5f2b467ed,,,,,,,1.0,,,,
a7cdf144-f9e8-41fe-9799-c61ea312c7e9,,,,,,,1.0,,,,
d61e2454-1f00-4dc7-988b-aeb513d322c4,,,,,,,1.0,,,,
28dc8a30-36ce-42db-af7d-006c15b2671b,,1.0,,,,,,,,,
2f446cf3-2b64-42b4-8497-131c74f08fbc,,1.0,,,,,,,,,
1e6ddcad-ef30-4ac8-89e7-78b1b6bd1c6f,,,,,,,1.0,,,,
2211cdf8-18cb-4ecb-ba09-c425a1eef933,,,,,,,1.0,,,,
038d6c9b-24e7-4a79-8d1a-a1c8ec34a6c7,,1.0,,,,,,,,,
a3d0e6ff-d446-4dcf-94c3-f69cd1ea70ac,1.0,,,,,,,,,,
38ce8df9-28f0-4022-98cf-9fdad226ac70,1.0,,,,,,,,,,
941101cb-7a31-4d5d-aa8f-ee79d6bad922,,,,,,,1.0,,,,
9ce759ac-6660-42bd-87b7-96d8427fcafc,1.0,,,,1.0,,,,,,
71cba494-8c14-4bfb-83fc-0c4c637dcf5d,,,,,,,,,1.0,,
c0a853d1-ada0-4556-a76f-518c8ec88a79,1.0,,,,,,,,,,
777cc825-f725-4af9-9dce-488f324d202f,,,,,,,,,,,
0acbab5d-ee36-4121-a383-c49edb56bfd1,,,,,,,,,,,
c850e01a-82a5-42a4-909a-2e0b05ea0754,1.0,,,,,,,,,,
8eef6ad5-167d-4851-98c9-d5f9dfcb2ade,,1.0,,,1.0,,,,,,
76b8c4e7-5cf2-46cb-8829-dcdb18758edb,1.0,1.0,,,,,,,,,
09c24e40-743a-4651-a078-e8ff080b3dc9,,,,,,,,,,,
12a07f55-b777-4dab-bda8-3b66127ecb57,1.0,1.0,,,,,,,,,
c7832d9e-2451-45a0-a588-c15b311b9cb3,,,,,,,1.0,,,,
725643a3-577f-4894-a055-cbf3900cc88d,,,,,1.0,,,,,,
df306c90-3a73-4f3e-8d59-5f285fa75847,,,,,1.0,,,,,,
f12aba47-21bd-4cbb-b5c1-b3b811065346,,,,,,,,,,,
cf2ac7ca-2937-4ee2-92ff-ff17a3d9e859,,,,,,,,,,,
e78d4f72-058d-483f-bc42-f526d477c7b0,,,,,1.0,,,,,,
bcf85e3f-1228-417c-8c1e-7604df394513,,,,,1.0,,,,,,
2df2702d-a21e-4e1f-b076-4263a0174f7d,,,,,1.0,,,,,,
21b5f60b-d8f1-4331-88bf-228658044a58,,,,,1.0,,,,,,
eb03a36c-e041-4ffa-beb1-808e721c4a85,,,,,1.0,,,,,,
6a92bbb8-7a94-4057-84b4-186321c56ecf,,,,,1.0,,,,,,
54da0dac-ee72-4621-97ae-9dbf4c1b169a,1.0,,,,,,,,,,
1f2b937c-09de-4c27-a029-690207ac40ac,1.0,,,,,,,,,,
f2e7252a-6ab0-4619-b332-b1a55318fd1c,,,,,,,,,,,
39a0715e-4ed3-4eca-a055-200c203dfedb,,,,,1.0,,,,,,
48fd5acd-5189-4ef0-8024-cd395ca2a9ed,,,,,1.0,,,,,,
593a5c86-b11a-478d-b268-667c4b53a822,,,,1.0,,,1.0,,,,
a6697ae6-f183-4242-8494-246a1a4736e4,,,,,,,,,,,
f8681f42-cc90-4eaa-af67-95af181fbf11,,,,,,,,,,,
fb0d9638-bddf-48f7-bbd6-c05aafdb1bc0,,,,,,,,,,,
a34d7ef9-d945-40da-9e83-34710b7e8870,,,,,,,,,,,
f7b18243-c410-4457-97de-13514b18e434,,,,,,,,,,,
07438c63-3d55-4dd7-8081-49e5a10e3f44,,,,,,,1.0,,,,
37fcd6df-22ce-469f-90ca-25a6244e00aa,,,,,,,1.0,,,,
0219c4cf-827f-44ac-adad-cf152fece20b,,,,,,,1.0,,,,
c725fc8f-1bc9-4bb8-9bcd-7b877b272ac7,,,,,,,1.0,,,,
4d86064e-b242-4617-a2ea-38b248e5e2a6,,,,,,,1.0,,,,
afcd0b52-bfea-4b5b-b4ed-84d2285d8d4e,1.0,,,,,,,,,,
e1798e18-7709-4206-8d4f-a7d6491d331d,,,,,,,1.0,,,,
39926bd4-dc50-4bbb-87a1-bf629d787d7c,,1.0,,,,,,,,,
fd9113d3-5780-4a7a-a373-dac8fbef44f5,,1.0,,,,,1.0,,,,
7b918052-7c0c-4331-89d2-7b4be0ac6971,,,,,,,1.0,,,,
65988a59-3450-41ef-b898-eef9d4d7e99c,,1.0,,,,,,,,,
ce9c6257-1f3f-4bb7-a6a7-3f57a2df2d3a,,1.0,,,,,,,,,
8ee7f13c-4d7e-4864-83df-c83f238b4170,,,,,1.0,,,,,,
cd7afd6e-917c-4caa-857d-d14f1eb6df74,,1.0,,,,,1.0,,,,
bae4366a-a996-49b5-8041-ed3f3c3d393a,,,,,,,,,,,
89f9ec58-2eaf-4314-9ec1-afcf58f6e561,,,,,,,,,,,
3b66e957-6fe4-476a-9d44-777f2baaaecb,,1.0,,,,,,,,,
4e983b26-3550-4eb8-8e98-8c5279763ef2,,,,,,,1.0,,,,
81d012ca-cd08-4cea-b007-c2894cecc380,,,,,,,1.0,,,,
4d55a95c-ac22-4a7f-8e63-7b6b6f60bac2,,,,,1.0,,,,,,
3390af06-fa19-4d8b-830b-12d42628be34,,,,,1.0,,,,,,
54935abb-2c4a-4903-a6ce-9c72c16f206c,,,,,1.0,,,,,,
e258efb4-cbcf-4f46-b02f-701409df619b,,,,,,,1.0,,,,
3a7573f0-3f48-43af-8c84-8b18f2156c12,,,,,1.0,,,,,,
d4ce2dd7-f79b-49c7-b70b-557c0a603026,,,,,,,1.0,,,,
255e4275-ff0b-4eef-9673-2378e1648adc,,,,,1.0,,,,,,
16298090-5638-436a-bce9-4f4152b6a933,,,,,1.0,,,,,,
df5dc17e-9ce8-492a-b335-d5408a36a673,,,,,1.0,,,,,,
21309fc6-70e8-4a8c-a621-6e19ee314514,,,,,1.0,,,,,,
e01bb696-477f-4dad-9ac7-30a6312facde,1.0,,,,,,,,,,
e9eeac45-b499-47e0-adf9-92ae1ada01d8,,,,,1.0,,1.0,,,,
0e0c015b-89a1-4983-9ee9-25df65e61cc7,,,,,1.0,,,,,,
2db9fdc5-ecb1-44f0-aa49-9a8d4b03667f,,,,,1.0,,,,,,
bfbae483-015e-46b4-bcbc-7505a3681aea,,,,,1.0,,,,,,
5bcc9019-a61a-45a7-a97a-86d0c5c635ac,,,,,1.0,,,,,,
3918895e-1f01-471a-b882-bb6d8b211c83,,,,,,,1.0,,,,
cd922199-ab51-439a-a5bf-ffaf38751a1d,1.0,,,,,,,,,,
d29a3770-d900-4855-b94d-e24e112d4427,,,,,1.0,,,,,,
32960472-3404-4ab4-a7f8-ec96332058dc,,,,,,,,,1.0,,
ce75f410-0429-4c9e-aad1-602769809c38,,1.0,,,,,,,,,
5d12c442-69a7-4882-ad90-28b96cb1fd24,,,,,,,,,1.0,,
03b1f80a-94dc-471c-befd-2e95fa5ce3d4,1.0,,,,,,,,,,
41fa5138-3cc3-4a02-89fa-01cd4e77ffea,,1.0,,1.0,,,,,,,
28728d56-bf27-40b1-b4be-4ab679971497,1.0,,,,,,,,,,
06c105f3-bc0e-4343-95ba-4401c2e72def,1.0,,,,,,,,,,
76f47873-96a4-4c5d-9612-9b8b833b689b,1.0,,,,,,,,,,
b3ef53ac-bf9a-47fb-a3d2-a6cc0fd467c1,1.0,,,,,,,,,,
e8f3f626-058a-4db9-bbc6-3f95d7161532,1.0,,,,,,,,,,
109974b0-b050-4fa1-83f0-4727bf0cd74f,1.0,,,,,,,,,,
9a5578c7-edc9-4b27-ba34-66b8cc1671af,,,,,1.0,,,,,,
eac5f270-bb76-4961-94bf-20bd3c80ddc4,,,,,,,,,,,
39b9ba4a-d158-4180-adde-fa5c9c754a19,,,,,,,,,,,
52cf27ca-b7fe-4529-96eb-937aa9c72be4,,,,,,,,,,,
40355746-4ddf-4cca-b063-8f883d3f5332,,,,,,,,,,,
3ea2d1a9-f840-45e4-9cc5-19bb0242b6ff,,,,,,,,,,,
c034e2ca-d617-4736-ba63-057b54515d69,,,,,1.0,,,,,,
4b91022e-09cf-4417-b3d9-dd2c78b0bee7,,,,,,,1.0,,,,
e9c9a170-a014-4b70-8b61-ffb8696b2360,,,,,,,1.0,,,,
7755e535-4f73-44f7-861c-ee3065366ba5,,,,1.0,,,1.0,,,,
ca98965d-4bc9-46a8-a01b-ff5d71e0a7b0,,,,,,,1.0,,,,
d0a4a4e5-299d-4313-8594-b5b89231896d,,,,,,,1.0,,,,
a41f17e7-5237-4caf-9ffe-bad10eb7b549,,,,,,,1.0,,,,
3eca1f8b-d9a1-4094-b199-efd5fecd95f8,,,,,,,1.0,,,,
a3427408-cae5-483c-babc-fdd1b3e58bc0,,,,,1.0,,,,,,
7595ad20-3167-4a83-9067-ae68fdb4a383,,,,,,,1.0,,,,
c488e0b9-8a27-49ac-9da4-032328338978,,,,,,,1.0,,,,
3c1603c1-1c96-4442-80a9-0c8d140a5237,,,,,1.0,,,,,,
2626c64a-8e78-4d9e-988e-12bbdad2fb0d,1.0,,,,,,,,,,
e4efb240-36c6-41fb-af82-e8ba2df00b49,,,,,1.0,,,,,,
1e23cd02-ea09-469d-9650-c1e4e3e32df6,1.0,,,,,,,,,,
7adbdb30-ab65-4083-ab44-a653ad8f2512,,,,,1.0,,,,,,
874512a1-f5e1-42f8-abf2-bd135af1ab02,,,,,1.0,,,,,,
a4c77191-e95e-4b39-a95a-7c1f6126f3f5,,,,,1.0,,,,,,
bcfdfcb8-fead-44d4-832e-b000f8ffaff4,,,,,1.0,,,,,,
0acc4f08-6d62-40f9-b162-c1f8f5ea7380,1.0,,,,,,,,,,
d171aafd-23e9-4c1f-99c6-cf02eb7103e4,1.0,,,,,,,,,,
ab47e1c3-bba8-4fda-a5aa-d05a6023f608,,,,,1.0,,,,,,
dd51f558-f5d9-46bd-bb76-f74ff3861ba5,,,,,1.0,,,,,,
056ffb18-2de1-4273-b035-3734a308995e,,,,,,,,,,,
e5a70c64-2f38-4caf-b175-40614407a3e4,,,,,,,,,,,
6a8dd4a8-6e2c-480d-9733-8b4ced8a913d,,,,,,,1.0,,,,
b43d1306-a31c-44c9-83f5-1f23e0f83e3b,,,,,,,1.0,,,,
60a402cf-80bc-484f-b449-a1258049e827,1.0,,,,,,1.0,,,,
73362113-c703-414a-8e4b-d0ecd62f1734,,,,,,,,,,,
a8f3e557-d1bf-48a7-ae22-38a1bc724e6f,,,,,,,,,,,
bd62d6e5-c07e-4ac8-bbd6-82afb1592194,,,,,,,1.0,,,,
9b5dd04f-8974-408e-a80c-25915b386dec,,,,,,,1.0,,,,
18629e8a-f5e4-4e39-8c8b-d339e3763701,,,,,,,1.0,,,,
8412d55f-35bd-46c2-95e3-e9b7c70b46ee,,,,,,,1.0,,,,
48c43d32-8916-452d-a16a-e193cdc6de74,,,,,,,1.0,,,,
2a76ab4c-c8ff-4f4b-8b15-56ec195f3310,,,,,,,1.0,,,,
fd669b65-ddb3-4dd3-8799-2fb5798611df,,,,,,,1.0,,,,
ee2b3709-212e-4449-a374-beaa513cb4ca,,,,,,,1.0,,,,
c458a427-d6cb-43b3-bdfa-a8956bb375bf,,,,,,,1.0,,,,
a68d2503-8858-488d-9ad7-70a97a3b570e,,,,,,,1.0,,,,
1f1d260e-0899-4c5e-ad0d-fcbe97be8e23,,,,,,,1.0,,,,
f3ac9bd6-3dda-4339-8e53-d5b7af7724f4,,,,,,,1.0,,,,
f1524216-e112-4948-a7c6-ae237c581775,,,,,,,1.0,,,,
d3454d59-276d-4982-9ba2-34bc2bff6ef5,,,,,,,1.0,,,,
afe53aa2-a2d6-4679-b8c7-fb6c136a2d57,,,,,,,1.0,,,,
2af2c887-b858-4f17-b598-6d08c72f69f6,,,,,,,1.0,,,,
53201cda-9562-4702-b597-2eff57377676,,,,,,,1.0,,,,
199effc0-f051-4636-af56-9b3a2baacc44,,,,,,,1.0,,,,
827a339c-1e1a-445c-b5fe-c4f4ce3ca74f,,,,,,,1.0,,,,
fd6408ba-3210-4cdd-94fa-9e6eda637bed,,,,,,,1.0,,,,
b529ad93-32e8-476e-ba60-2f598a40f8a2,,,,,,,1.0,,,,
50cf8674-5627-4d24-b02e-b13d16657bda,,,,,,,1.0,,,,
f88e5eec-e0e0-4a1d-85e9-ebcb9d3f725e,,,,,,,1.0,,,,
1f72a750-5ad6-4ed4-a228-0fdc3c44ee20,,,,,,,1.0,,,,
b00d0469-54b9-4c19-a7f3-31ccaa55e6f6,,,,,,,1.0,,,,
63349a6c-65cf-4e81-84e4-3d37b8e8310f,,,,,,,1.0,,,,
04c422e4-be05-406d-88ca-00d9563f2ede,,,,,,,,,,,
72f68c9d-5d23-4fd4-b62f-454949ff48c4,,1.0,,,,,,,,,
60d1f6c3-352b-4907-ba15-da2030fb8255,,,,,,,,,,,
d973fffe-0f4d-4299-8741-593ba8c8866a,,1.0,,,,,,,,,
9ecf76b8-f7da-4425-bd0a-a091bad3f92b,,,,,1.0,,,,,,
9d505698-804f-42ec-a404-857aaaec3808,1.0,,,,,,,,,,
9c0d6b56-5a43-4037-b18e-dde34dc494a8,,,,,,,1.0,,,,
646c1205-f68f-4d37-85f2-198527bff903,1.0,,,,,,,,,,
f7b66776-cafb-450a-95e1-d30f26d19b72,,,,,1.0,,,,,,
ea4c017e-1356-4f59-ad9a-3e5d15abbbb6,,1.0,,,,,,,,,
3549ce17-6bcb-464f-9bc4-a24334b6430f,,1.0,,,,,,,,,
2f527d62-a1d1-483d-8209-4af8315cfa90,,,,,1.0,,,,,,
a23cdb11-c8f1-4f30-ab44-fe02dfd71520,,,,,1.0,,,,,,
5ce3c740-1add-4280-8f5f-4d49ce577a02,,,,,,,1.0,,,,
c58cf948-e1a9-4d9a-acb7-865d493f9265,,,,,1.0,,,,,,
5385add6-4de4-4861-bd9f-41a95a765925,1.0,,,,,,,,,,
026cbf13-a922-46f5-bb20-a959f328a1e4,,,,,1.0,,,,,,
3151f502-51f4-450c-aa7c-f2c8f0c10af2,,,,,1.0,,,,,,
4bd92788-a39b-45b9-b69a-dc77ad5f7133,,,,,,,1.0,,,,
4bc515c6-45ac-4aac-8c66-032d69029477,1.0,,,,,,1.0,,,,
7697d1aa-0fa3-47bb-afd7-ecad7668b725,1.0,,,1.0,,,,,,,
59d595ee-8857-49b5-82a7-1165b18c65d9,,,,,1.0,,,,,,
12ac5cda-f797-4a2a-9538-655d4b453492,,,,,,,,,,,
5dd2261b-a579-4b7d-9c50-1cae4d7fa288,,,,,,,,,,,
cdec894a-4c54-459b-84fa-c7ba0df59f6e,,,,,1.0,,,,,,
24e4e268-d48f-4d6e-b4df-dea232148e5c,,,,,,,1.0,,,,
5ca79d3c-4973-44d4-9d8d-1936ab1418d7,,,,,,,1.0,,,,
5b604597-163e-4099-b0c7-7df0bebfca63,,,,,,,1.0,,,,
fc9031e6-9210-42cd-b172-a2ee3abedbf8,,,,,,,1.0,,,,
29a4d288-b605-44b4-8408-c12ddd6251d1,,,,,,,1.0,,,,
1accc419-debf-4101-95a7-77543944323a,,,,,,,1.0,,,,
6322d3e9-c266-4d0d-96bc-4f2392c0764f,,,,,,,1.0,,,,
7f367144-1165-47b8-96b8-61f7517f57ab,,,,,,,1.0,,,,
b8793526-54a3-4a65-8a96-3569d6928c26,,,,,,,1.0,,,,
7c2e8fd4-5157-45f8-8ee6-4369949bdc96,,,,,,,1.0,,,,
044d5df0-b191-4387-9456-e8b92f3b0e16,,,,,,,1.0,,,,
e7797501-ac6b-4079-9a3a-32638251ac29,,,,,,,1.0,,,,
59f6f976-65f6-49fb-8049-c322fdcafe43,,,,,,,1.0,,,,
395b376d-35a1-4c12-a74b-b9508cfdb076,,,,,,,1.0,,,,
7c9b39ce-d978-462d-a052-c65383966f1a,,,,,,,1.0,,,,
46cd26ba-cb59-479b-ab1e-2e5538bd8317,,,,,,,1.0,,,,
45336ac0-ea64-4f17-9efd-63776d381552,,,,,,,1.0,,,,
47da7d63-b0dd-423c-af97-491f9d36bdc5,,,,,,,1.0,,,,
aa201645-60a6-4612-8114-018de740176d,,,,,,,1.0,,,,
2225ead2-ef40-464b-8868-154a80df024f,,,,,1.0,,,,,,
b1773eec-effe-4b4b-b60f-3c78612a3ccb,,,,,1.0,,,,,,
73c621e7-7dbd-467f-b0a9-6469e758b92f,,,,,1.0,,,,,,
174c2404-7571-4f49-bc55-d8424e2fa784,1.0,,,,,,,,,1.0,
6c380d48-b68a-48b0-8ad2-407f71703c32,,,,,1.0,,,,,,
f5da6ec7-6b17-413b-a775-fc96f34eb69f,,,,,,,,,1.0,,1.0
f064ae51-2dab-40d1-8d63-8c3311e1703f,,,,,1.0,,,,,,
5bad7dea-6229-4732-93c0-d17b6845a4a3,,,,,1.0,,,,,,
4bc875cd-2530-453c-81ce-dc42c19c836a,,,,,,,1.0,,,,
05a70cdb-5212-4946-81d4-305bdb9c4fe5,1.0,,,,,,,,,,
8d59342c-50e2-463e-988d-54c4975d7211,,1.0,,,,,1.0,,,,
64892fea-0bae-4bf1-8e1c-464bc3e08722,,,,,1.0,,,,,,
f6cd4017-0ca1-474c-9a6e-f6a6b925f735,,1.0,,,,,1.0,,,,
a3f5cab2-7af9-4971-b2ac-427ac3ba0c77,,,,,1.0,,,,,,
2dec33dc-c26b-43f1-9f3e-d83177e11638,,,,,,,1.0,,,,
978a265b-d18b-44f9-9ef2-0be5fd390fc1,1.0,,,,1.0,,,,,,
82b381b9-7fff-4e78-b197-730aa0f76a80,,,,,,,1.0,,,,
0182ee97-758d-40cf-9822-fbf300f6f103,,,,,,,1.0,,,,
8d2301b0-5a5f-4e51-96ec-aaed4aeeaa1d,,,,,,,1.0,,,,
20997a97-00f8-4c24-abc3-2b9a11e311f7,,,,,,,1.0,,,,
7e6e699f-091c-475d-8fa5-efeb55103cff,,,,,,,1.0,,,,
53c7ab93-6d3c-40ac-953b-5810e47a7ef5,,,,,,,1.0,,,,
92569f70-027e-4bea-aba0-1437140d3237,,,,,,,1.0,,,,
cfd059c7-eeab-4458-a807-7d6572362e1c,,,,,,,1.0,,,,
00b37e30-096d-4231-8a84-50fbfc160e7a,,,,,,,1.0,,,,
843b3f0c-39e9-47ce-a294-74c8b09b0438,,,,,,,1.0,,,,
5b7697c2-74c4-4577-b156-7f9e0e4ba5e1,,,,,,,1.0,,,,
33e9d239-f8e7-4cbd-9fb3-2595f7529c08,1.0,,,,,,,,,,
f4395731-a10a-42ac-a804-a7e46f42bd30,,,,,1.0,,,,,,
7c4dd292-dcc8-426e-aa2d-d9d479593866,,,,,1.0,,,,,,
e24b9b85-588e-4ecf-8a56-8d0233e160b3,,,,,,,,,,,1.0
811519cd-1444-4291-be84-bace33c28b3c,,,,,,,,,,,1.0
c302eef7-258f-4183-adc2-e99d3d4f59fd,,,,,,,,,,,1.0
f9cb3cd1-2414-4b59-9cde-9a7bbfe5be40,,,,,,,,,,,1.0
70b20ec5-8e5c-4936-9be5-ee6aace8761d,,,,,,,1.0,,,,
514d850b-ed8f-4a21-ab29-6a57af1d7fec,,,1.0,,,,1.0,,,,
7ccfd0e5-3d16-4806-81aa-e3f96f8171f5,,,,,,,1.0,,,,
00bb9193-51b7-4007-af13-7a6fcf6b86d8,,,,,,,1.0,,,,
ac982180-0c26-4fa0-97e9-7165f7ea3689,,,,,,,1.0,,,,
510fbacb-ebaf-4d31-8992-7d095d05f2e8,,,,,,,1.0,,,,
51606134-32c8-4566-aa81-e3c965e0a257,,,,,,,,,,,1.0
efbf4d32-70bd-4313-b280-9a963d380656,,,,,,,,,,,1.0
d61a26c0-8058-4f16-b38f-73aa5eca152b,,,,,,,,,,,1.0
4827dbfe-63b0-4387-9905-ccc6d038a1e5,,,,,,,1.0,,,,
19deafd0-4f12-475a-b057-820a4b36fe59,,,,,,,1.0,,,,
965e1ea0-ba38-4a25-89e3-9e80e11af500,,,,,,,1.0,,,,
b6585794-57aa-4dd6-8918-c35a81d6ce90,,,,,,,1.0,,,,
42a9867c-0500-4275-8e22-396f504bf0c2,,,,,,,1.0,,,,
1923f7a3-d0da-467b-9fcd-391443a7909a,,,,,,,1.0,,,,
d30e0397-abfc-44de-bbae-ed9bac06b5dd,,,,,,,1.0,,,,
d65c3c4d-cb5c-47e2-9040-6ca837b9e459,,,,,,,1.0,,,,
d893f795-0ec1-43f1-a265-2ee8b216b042,,,,,,,1.0,,,,
e332f562-8675-4dfe-a7df-bc788eaf82c3,,,,,,,1.0,,,,
bbe38e28-d272-46e8-9c66-97aed6785afa,,,,,,,1.0,,,,
0c58b88d-e666-4b39-8bd3-b286575cb9d5,,,,,,,1.0,,,,
a7145fc8-2961-4427-9a40-244e2c944bd5,,,,,,,1.0,,,,
bf283dc5-ab81-424e-b41c-d238cd20e406,,,,,,,1.0,,,,
a80a1376-b7dd-48f8-873a-5e550dbcbd84,,,,,,,1.0,,,,
26962fcf-a8b1-406b-9d50-d215bde948a3,,,,,,,1.0,,,,
15b1451e-cbd4-4913-965f-b65796aaf81a,,,,,,,1.0,,,,
443aa9de-8afb-4865-ae74-2de839b469bc,,,,,,,1.0,,,,
7580a3c8-281a-4acd-a28c-597f62aad382,,,,,,,1.0,,,,
0fa810c4-e163-430d-85e3-e23760a4308f,,,,,,,1.0,,,,
0021605b-c743-4512-b540-82f2f3b7851e,,,,,,,1.0,,,,
0d73d8cb-6568-4669-b142-404c5e945ede,,,,,,,1.0,,,,
897864a5-103b-4e05-916d-0b65a1752c3a,,,,,,,1.0,,,,
c19fe351-5042-4141-86d9-159eff445a2f,,,,,,,1.0,,,,
e9d5a8d7-f692-42b2-8f6e-ba0324ac445f,,,,,,,1.0,,,,
e4cf178c-a194-4a0d-b219-da76e33b9330,,,,,,,1.0,,,,
68c1d38f-b08e-4daf-8202-8f42d9e886c3,,,,,,,1.0,,,,
fad7b9ce-f123-401c-ac5c-612de8a14a37,,,,,,,1.0,,,,
6237c390-621c-46e3-9886-f78081cb3a45,,,,,,,1.0,,,,
fdadc6ab-fb44-4ade-959b-5e4323d992a6,,,,,,,1.0,,,,
67fc7827-a4e5-421c-a7b3-7d3639ae8bea,,,,,,,1.0,,,,
95d78feb-21d5-4b65-8109-2348fb039490,,,,,,,1.0,,,,
ea0490fd-f987-4ae6-9a44-f3915df23d7f,,,,,,,1.0,,,,
e663acaf-1996-4f87-94ad-d14099d98907,,,,,,,1.0,,,,
58b45c23-340b-46df-bd69-dd39e714c7f3,,,,,,,1.0,,,,
474117b8-365b-4935-a99c-ca47a964d3b2,,,,,,,1.0,,,,
b5313d5c-71dd-4cf1-b3ed-a4f95942a961,,,,,,,1.0,,,,
8cfe5246-26b1-4055-b64c-c423abac9538,,,,,,,1.0,,,,
71bb59a9-ee54-42fe-8cfb-c34e62366638,,,,,,,1.0,,,,
552cae34-368d-441e-a38a-719a8d72e68e,,,,,,,,,,,1.0
23411543-f83f-4079-b3a1-c780eb0f857d,,,,,,,1.0,,,,
f717bc31-2586-4c02-985d-f425cc97b89e,,,,,,,1.0,,,,
90a356a5-9a84-4837-b539-350330cd5821,,,,,,,1.0,,,,
461e681b-6574-4639-aae3-90fa9b52032d,,,,,,,1.0,,,,
53c61228-022f-442f-b5af-94e8d3f3009f,,,,,,,1.0,,,,
